CustomerID,FullName,Age,Gender,Country,SignupDate,PurchaseAmount,Email
100906,Robert Garcia,72,nan,Nigeria,2024/05/10,$272.25,robert.garcia640@example.com
101195,David Williams,38,nan,U.K.,2024-10-01,96.71,david.williams842@example.com
101247,  Susan   Davis  ,21,Male,KENYA,18/11/2021,54.43,susan.davis965@example.com
101179,Wanjiru Brown,59 years,Female,kenya,2024-06-16,171.46,
101039,Kwame Miller,31,male,nan,2024/05/31,200.74,kwamemillerAT example dot com
100522,  Richard   Rodriguez  ,47,male,USA,2022-05-13,,richard.rodriguez535@example.com
100357,Robert Ndlovu,42,Female,Kenya,04/24/2022,$183.33,robert.ndlovu874@example.com
100197,Mary Okafor,,Male,U.K.,28-Aug-2021,$241.65,mary.okafor5@example.com
101337,John Ndlovu,64,FEMALE,U.K.,04/24/2023,-144.79,john.ndlovu909@example.com
100150,John Johnson,34,nan,United States,2022-08-19,42.62,john.johnson206@example.com
100528,jessica mensah,,F,us,09/05/2021,,jessica.mensah18@example.com
100690,Karen Okafor,66,nan,Nigeria,2020-03-21,$76.42,karen.okafor701@example.com
100180,  Richard   Mensah  ,55,male,us,28/09/2024,12.91,richard.mensah116@example.com
100291,Linda Ndlovu,28,Male,UK,2023-09-01,83.9,linda.ndlovu585@example.com
100780,elizabeth johnson,53,nan,United States,25-Feb-2023,,elizabeth.johnson308@example.com
100456,Joseph Mensah,,f,Canada,25-Jun-2022,63.33,joseph.mensah202@example.com
101262,Sarah Rodriguez,41,nan,KENYA,25/07/2023,107.42,sarah.rodriguez842@example.com
100832,Kwame Miller,41,female,United Kingdom,not available,20.52,kwame.miller292@example.com
100050,  William   Smith  ,38,male,Canada,2024-09-12,232.28,william.smith679@example.com
100174,Chidi Miller,24,Female,uk,2022/04/04,34.28,chidi.miller728@example.com
101121,John Martinez,28,Male,U.K.,2020-09-11,$150.73,john.martinez874@example.com
100650,WILLIAM WILLIAMS,61,nan,Nigeria,not available,$185.11,william.williams658@example.com
100257,BARBARA SMITH,61,nan,U.S.A,2022/08/17,,barbarasmithAT example dot com
101333,Mary Kimani,29,nan,uk,06/09/2020,78.15,mary.kimani20@example.com
101213,ELIZABETH OKAFOR,57,male,U.K.,05/07/2021,$122.59,elizabeth.okafor214@example.com
100021,John Brown,51,Female,U.S.A,2020/08/28,7889.12,john.brown710@example.com
101204,Thomas Garcia,70,nan,kenya,09/22/2020,38.97,thomas.garcia625@example.com
101489,Robert Johnson,217,male,canada,not available,248.86,robert.johnson975@example.com
101368,  Robert   Johnson  ,19,male,UK,2023-06-16,513.66,robert.johnson690@example.com
101231,PATRICIA RODRIGUEZ,29,female,United Kingdom,2022/02/16,105.19,patricia.rodriguez639@example.com
100739,Robert Williams,50,m,Nigeria,2024-09-14,-82.5,robert.williams348@example.com
100481,Amara Johnson,56,Male,United States,27/10/2021,$318.31,amara.johnson630@example.com
100474,  Mary   Smith  ,69,F,Canada,12/09/2020,166.25,mary.smith289@example.com
101165,Susan Smith,31,f,United States,07/05/2020,154.26,susan.smith720@example.com
100118,Richard Martinez,38,Male,United Kingdom,2021/06/11,204.18,richard.martinez123@example.com
100178,Wanjiru Rodriguez,24,MALE,us,03/12/2024,-99.46,wanjiru.rodriguez821@example.com
101226,  William   Kimani  ,27,F,nan,07/07/2022,164.87,william.kimani616@example.com
100337,Michael Davis,27,Female,kenya,2024/11/10,,michael.davis497@example.com
100686,Mary Davis,29,Male,uk,not available,224.73,
100609,kwame smith,57,female,UK,05/26/2020,$280.94,kwame.smith270@example.com
100297,James Rodriguez,33,Male,canada,not available,120.93,
101227,  William   Williams  ,46 years,nan,Canada,2024-09-15,45.68,
100765,Richard Davis,36,Male,uk,2023/07/01,103.08,richard.davis668@example.com
100674,Thomas Miller,66,Female,U.K.,2020-01-18,176.77,thomas.miller441@example.com
100761,Joseph Davis,39,nan,uk,11/11/2024,115.91,joseph.davis153@example.com
100942,Sarah Martinez,33,nan,us,08/30/2020,238.0,sarah.martinez143@example.com
101433,James Abara,47,female,Canada,08/24/2021,204.41,james.abara180@example.com
100109,mary rodriguez,31,female,KENYA,2024-05-09,156.79,
100413,Amara Ndlovu,-8,male,kenya,2022/05/31,49.74,
100667,linda mensah,57,F,nan,12/03/2022,167.12,linda.mensah837@example.com
101294,Susan Johnson,,Female,KENYA,04/04/2024,,susan.johnson753@example.com
101422,Linda Davis,27,Female,UK,17-Jul-2020,-145.68,
100542,  Jennifer   Davis  ,54,nan,United Kingdom,04/03/2024,$283.33,jennifer.davis961@example.com
100719,James Okafor,24,Male,CANADA,2024-08-15,61.56,james.okafor196@example.com
101228,  Patricia   Martinez  ,21,Female,Canada,2024/09/18,73.86,patriciamartinezAT example dot com
100305,Chidi Johnson,51,Male,U.K.,08-Apr-2024,203.65,
100935,David Mensah,53,Male,nan,06-Oct-2020,248.64,david.mensah11@example.com
100649,William Ndlovu,69,nan,USA,,,william.ndlovu427@example.com
100712,DAVID WILLIAMS,69,Female,United Kingdom,04/08/2020,$81.12,davidwilliamsAT example dot com
101357,CHARLES GARCIA,24,Male,UK,2022-02-22,77.11,charles.garcia646@example.com
100732,patricia johnson,31,nan,UK,,248.41,patricia.johnson774@example.com
100917,AMARA WILLIAMS,41,f,CANADA,02/04/2023,215.19,amara.williams987@example.com
101220,Charles Ndlovu,50,F,CANADA,23-Apr-2022,$110.83,charles.ndlovu145@example.com
100139,Charles Smith,,nan,USA,2023-02-06,130.08,charles.smith850@example.com
100223,Mary Ndlovu,25,nan,United Kingdom,12/27/2020,57.43,mary.ndlovu269@example.com
100075,Jessica Jones,58,Male,U.K.,2023-07-19,71.24,jessica.jones549@example.com
100882,  Kwame   Smith  ,63,Male,nigeria,03/27/2023,167.02,kwame.smith289@example.com
101207,  Chidi   Davis  ,68,nan,Canada,2020-01-17,,chididavisAT example dot com
100643,susan johnson,22,male,U.S.A,,161.99,susan.johnson984@example.com
100588,  Barbara   Johnson  ,68,Female,KENYA,10/05/2020,$145.25,barbara.johnson815@example.com
100708,Elizabeth Kimani,29,Female,United Kingdom,24-Oct-2021,345.54,elizabeth.kimani245@example.com
100623,RICHARD ABARA,36,MALE,UK,,$44.28,richard.abara435@example.com
100723,Richard Miller,44,Male,kenya,2024/10/04,92.89,richard.miller634@example.com
101329,David Williams,68,nan,nan,2024-07-02,16.34,david.williams949@example.com
101485,  Linda   Smith  ,,Female,USA,2021/03/09,193.51,linda.smith249@example.com
101245,Chidi Williams,39 years,Male,uk,2022/04/15,163.01,chidi.williams104@example.com
101218,Wanjiru Ndlovu,219,m,Canada,09-Mar-2021,61.31,wanjiru.ndlovu101@example.com
100395,thomas mensah,30,Male,U.K.,,371.44,thomas.mensah336@example.com
100839,michael rodriguez,26,f,KENYA,,,michael.rodriguez660@example.com
101319,Jessica Kimani,31,FEMALE,CANADA,29/12/2023,112.22,jessica.kimani959@example.com
101423,JENNIFER MARTINEZ,72,nan,us,08-Oct-2020,$182.96,jennifermartinezAT example dot com
100165,david ndlovu,49,Female,U.S.A,not available,35.02,david.ndlovu87@example.com
101330,David Smith,,m,kenya,,$106.17,david.smith393@example.com
100115,  Barbara   Davis  ,30,nan,U.K.,03/19/2021,$240.24,barbara.davis88@example.com
100682,AMARA KIMANI,20,male,United States,not available,185.95,amarakimaniAT example dot com
100310,david johnson,32,Female,uk,05-Oct-2020,-88.3,david.johnson829@example.com
101442,Robert Williams,-6,female,Nigeria,,206.83,robert.williams177@example.com
100475,david okafor,62,female,U.K.,not available,203.05,david.okafor141@example.com
100420,kwame smith,42,nan,kenya,01-Oct-2022,39.57,kwame.smith652@example.com
100554,JOSEPH GARCIA,53,male,United Kingdom,2023/06/06,15.99,joseph.garcia776@example.com
101211,David Kimani,36,nan,U.K.,15-Mar-2022,$65.62,david.kimani163@example.com
100218,  Sarah   Martinez  ,29,Female,United Kingdom,,138.65,
100211,chidi rodriguez,38,Female,UK,25-Jan-2023,137.27,chidi.rodriguez221@example.com
100634,David Miller,73,Male,Canada,not available,-174.02,david.miller126@example.com
100054,Karen Brown,263,nan,United Kingdom,21-Aug-2020,119.31,karen.brown151@example.com
101173,Patricia Jones,44,male,U.K.,04/02/2023,139.43,patricia.jones796@example.com
100648,Patricia Abara,278,Female,United States,14/11/2020,8.19,patricia.abara795@example.com
100581,  John   Davis  ,19,Female,Nigeria,11-Nov-2023,167.56,john.davis711@example.com
101143,linda williams,64,M,UK,10/31/2024,310.16,linda.williams734@example.com
101222,  Susan   Jones  ,-22,nan,USA,2024-11-09,179.28,susanjonesAT example dot com
100718,  David   Davis  ,68,nan,Nigeria,05/11/2024,113.41,david.davis78@example.com
101187,David Johnson,58,Male,uk,2020-08-22,$141.00,
100147,Sarah Brown,35,Female,U.K.,22-Feb-2024,109.7,sarah.brown517@example.com
100953,Zola Abara,59,male,canada,,$113.76,zola.abara731@example.com
100254,David Miller,20,nan,U.S.A,not available,-122.38,david.miller500@example.com
100106,zola miller,58,Female,nan,2021-10-23,217.33,zola.miller727@example.com
100565,  James   Garcia  ,71,Female,Nigeria,2023-12-01,129.5,jamesgarciaAT example dot com
100392,JENNIFER SMITH,43,F,kenya,22-Jan-2022,,jennifer.smith236@example.com
101192,Sarah Williams,72,Male,KENYA,,53.82,sarah.williams178@example.com
100230,BARBARA DAVIS,36,male,kenya,2023-07-21,247.45,barbara.davis218@example.com
100146,MARY ABARA,69,Female,Nigeria,08/11/2023,-115.92,mary.abara167@example.com
101472,David Miller,71,Male,KENYA,2023/05/15,$45.33,david.miller421@example.com
101019,Wanjiru Mensah,48,Male,nigeria,,59.32,wanjiru.mensah184@example.com
100167,  Wanjiru   Ndlovu  ,274,Male,United States,06/07/2021,183.79,wanjiru.ndlovu463@example.com
100956,MARY MARTINEZ,28,FEMALE,nan,25-Dec-2020,226.42,mary.martinez767@example.com
100052,Michael Okafor,,nan,U.S.A,08/08/2022,188.72,
100598,  William   Miller  ,38,nan,uk,,$11.12,williammillerAT example dot com
100808,Michael Rodriguez,26,Female,UK,,216.77,michael.rodriguez287@example.com
101356,Sarah Martinez,57,nan,KENYA,2023-08-23,42.47,sarah.martinez430@example.com
100399,susan kimani,60,nan,UK,01/02/2024,126.87,
101290,CHARLES KIMANI,69,nan,U.K.,06-May-2022,,charles.kimani597@example.com
100651,Zola Kimani,55,nan,U.K.,26/10/2021,6269.9,zola.kimani235@example.com
100858,Patricia Martinez,35,Female,KENYA,2020-01-24,,patricia.martinez993@example.com
100468,DAVID KIMANI,46,female,United Kingdom,28/02/2022,70.45,david.kimani512@example.com
101316,Richard Abara,43,Male,uk,20-Aug-2021,165.39,richard.abara653@example.com
101342,Michael Garcia,60,FEMALE,U.S.A,10/08/2024,113.4,michael.garcia335@example.com
100347,KAREN RODRIGUEZ,51,M,us,03/22/2021,514.46,
100280,michael rodriguez,64,nan,U.S.A,2020-10-26,135.43,michael.rodriguez655@example.com
100990,PATRICIA JOHNSON,48,M,KENYA,11/04/2022,$94.80,patricia.johnson275@example.com
101258,  Michael   Kimani  ,42,nan,Canada,2023/09/24,57.47,michael.kimani833@example.com
,KWAME DAVIS,66,Male,CANADA,30-Oct-2022,200.11,kwame.davis824@example.com
100009,Susan Miller,67,nan,canada,06/14/2024,181.54,susan.miller519@example.com
100740,Kwame Abara,40,male,Kenya,not available,83.63,kwame.abara934@example.com
100270,Charles Mensah,35,nan,us,2021-02-11,117.86,charles.mensah54@example.com
101291,John Abara,35 years,F,United Kingdom,29/11/2024,79.96,john.abara253@example.com
100285,John Rodriguez,67,F,USA,24-Oct-2023,168.58,john.rodriguez811@example.com
100541,Kwame Brown,-5,nan,Nigeria,2022/12/07,$150.28,kwame.brown607@example.com
100741,Mary Martinez,,nan,CANADA,2020-03-04,,mary.martinez633@example.com
100444,  Jennifer   Ndlovu  ,41,m,canada,2024/11/27,76.41,jennifer.ndlovu373@example.com
101413,  William   Rodriguez  ,22 years,nan,U.K.,2020-05-27,264.5,william.rodriguez344@example.com
100830,Karen Miller,21,Male,kenya,08/29/2022,126.14,karen.miller252@example.com
100103,  Michael   Kimani  ,211,nan,United Kingdom,2023-03-03,183.37,
101377,  Thomas   Okafor  ,35,nan,United States,2021/07/15,342.21,thomas.okafor692@example.com
100099,Kwame Abara,18,nan,United Kingdom,06-Dec-2021,$209.23,kwame.abara511@example.com
100781,Kwame Kimani,,F,KENYA,06/05/2020,121.36,kwame.kimani761@example.com
100803,Chidi Kimani,49,nan,nan,12/08/2020,163.24,chidi.kimani103@example.com
100855,Zola Rodriguez,69,nan,us,2021/03/10,265.4,zola.rodriguez156@example.com
101203,Mary Ndlovu,53,nan,us,2021-12-30,$71.21,mary.ndlovu946@example.com
100495,Karen Okafor,50,FEMALE,Kenya,31-May-2022,,karenokaforAT example dot com
100432,  Michael   Mensah  ,64,Female,us,10/10/2021,130.82,michael.mensah765@example.com
100142,Sarah Garcia,32,Female,nigeria,2021-10-16,,sarah.garcia656@example.com
100827,Thomas Kimani,19,nan,UK,29/09/2020,220.49,thomas.kimani285@example.com
100166,MARY MARTINEZ,65,nan,Kenya,08-Jul-2024,$149.13,mary.martinez325@example.com
100161,amara okafor,38,Female,Canada,2020/03/20,$445.56,amara.okafor384@example.com
101040,ZOLA GARCIA,21,Female,United Kingdom,08-Mar-2023,62.39,zola.garcia854@example.com
100007,Kwame Brown,,f,kenya,22-Oct-2022,262.58,
100173,Chidi Brown,71,Male,nan,21/06/2021,,chidi.brown402@example.com
100446,Barbara Williams,41,M,United States,2021-11-13,113.77,barbara.williams331@example.com
101429,Mary Jones,23,F,KENYA,04/21/2024,175.23,mary.jones676@example.com
101359,Barbara Kimani,,F,KENYA,not available,-116.6,barbara.kimani557@example.com
100866,thomas rodriguez,19,nan,nigeria,05/27/2024,,thomas.rodriguez729@example.com
100579,chidi brown,25,m,nigeria,2023/03/15,89.88,chidi.brown384@example.com
101446,Susan Mensah,71,nan,uk,02/08/2021,,
100204,James Martinez,58,nan,UK,2024/09/28,$71.20,james.martinez615@example.com
100902,Thomas Abara,29,male,canada,2021-03-06,11065.25,thomas.abara427@example.com
100580,Elizabeth Davis,54,nan,USA,16/10/2024,142.99,
101336,Zola Mensah,44,Male,KENYA,2020-11-02,103.14,zola.mensah332@example.com
100485,Elizabeth Jones,23 years,M,us,2022/01/08,99.0,elizabeth.jones732@example.com
101000,Zola Johnson,42,nan,USA,23-May-2024,-91.22,zola.johnson485@example.com
100644,James Kimani,49,Female,UK,10-Jan-2020,117.44,
101456,Jennifer Jones,27,nan,uk,2020-12-12,14589.53,jennifer.jones191@example.com
101421,  Karen   Okafor  ,19,male,nan,,140.44,karen.okafor556@example.com
100859,Susan Abara,41,Male,United Kingdom,,67.71,susan.abara112@example.com
101219,Jessica Brown,70,male,United States,25-Feb-2024,97.87,jessica.brown72@example.com
100003,Jennifer Okafor,39,Male,kenya,10/02/2024,5974.41,jennifer.okafor879@example.com
101312,  Joseph   Miller  ,47,m,Nigeria,02/09/2022,103.53,joseph.miller913@example.com
100358,Karen Brown,30,Male,CANADA,03-Sep-2020,105.11,karen.brown967@example.com
100428,John Brown,72,nan,USA,2022/07/22,153.17,john.brown773@example.com
100276,Kwame Jones,,MALE,USA,2022/08/11,253.49,kwame.jones820@example.com
100266,Zola Johnson,56,Female,UK,2021-06-21,401.67,zolajohnsonAT example dot com
100749,Robert Ndlovu,50,nan,nan,31-Aug-2024,218.11,robert.ndlovu145@example.com
101332,Patricia Mensah,,M,U.K.,2021-02-22,224.32,patricia.mensah619@example.com
100030,ZOLA JONES,68,Female,nigeria,07/15/2022,309.28,
100445,Richard Martinez,24,Male,USA,09/04/2024,-90.33,
100760,William Kimani,71,MALE,Kenya,04/21/2021,90.08,william.kimani887@example.com
100373,elizabeth smith,56,nan,U.K.,10/01/2020,314.90,elizabeth.smith406@example.com
101205,THOMAS JOHNSON,65,Female,U.K.,05-Oct-2023,198.71,thomas.johnson852@example.com
101140,  John   Johnson  ,33,male,United Kingdom,06/18/2021,$134.98,john.johnson761@example.com
100617,Kwame Miller,297,M,nigeria,2022/07/09,$176.56,kwame.miller41@example.com
100815,John Mensah,,Female,KENYA,2021/03/18,60.51,john.mensah128@example.com
101344,Joseph Okafor,209,FEMALE,U.K.,28/02/2021,204.44,joseph.okafor25@example.com
100342,Joseph Brown,32,Female,nan,10-Oct-2022,191.98,joseph.brown4@example.com
101388,zola martinez,25,male,Canada,2024-10-01,157.39,zola.martinez499@example.com
100707,  Robert   Smith  ,25,nan,KENYA,05/10/2020,$156.50,robert.smith80@example.com
101347,Zola Rodriguez,61,M,Nigeria,2023-08-29,152.58,zola.rodriguez488@example.com
100944,Patricia Rodriguez,35,male,U.K.,2022-04-01,149.68,patricia.rodriguez29@example.com
100391,joseph garcia,21 years,MALE,Nigeria,,136.02,joseph.garcia249@example.com
100228,Mary Abara,39,male,CANADA,08/10/2024,312.52,mary.abara689@example.com
101324,kwame johnson,53,Female,canada,2022/08/06,159.67,kwame.johnson893@example.com
100517,PATRICIA WILLIAMS,,Male,Kenya,2021/10/03,43.22,patricia.williams194@example.com
100479,  David   Davis  ,19,F,CANADA,26/04/2024,,david.davis258@example.com
100799,Robert Johnson,61,nan,nigeria,2023/10/09,328.6,
100034,  Linda   Kimani  ,37,Male,UK,2023-09-23,45.68,
100008,Joseph Davis,43,Male,nigeria,31/10/2021,20.37,joseph.davis79@example.com
100231,Joseph Smith,25 years,nan,USA,2022/05/07,36.86,
100440,  Chidi   Garcia  ,33,male,U.K.,not available,68.19,chidi.garcia293@example.com
100525,Richard Brown,60,female,KENYA,2023-02-23,$25.51,
100624,Joseph Abara,28,M,nigeria,2020-07-01,35.81,joseph.abara963@example.com
101457,RICHARD SMITH,36,Female,kenya,12/05/2022,28.02,richard.smith799@example.com
100094,SARAH ABARA,-12,Male,U.S.A,2022/01/19,208.1,sarah.abara604@example.com
100543,  Susan   Williams  ,53,Female,U.S.A,2024-07-15,109.57,
101263,WANJIRU JONES,33,nan,us,15/02/2021,$448.14,wanjiru.jones665@example.com
100970,Charles Williams,35,m,U.K.,06/28/2022,145.64,charles.williams288@example.com
101278,John Davis,,Male,United Kingdom,2023/02/11,170.32,john.davis644@example.com
100209,karen ndlovu,57,male,nigeria,03-Nov-2024,84.36,
100281,Richard Kimani,26,F,uk,14/05/2024,239.09,richard.kimani873@example.com
101130,JENNIFER RODRIGUEZ,40,m,us,05-Sep-2023,$201.52,jennifer.rodriguez344@example.com
100389,William Martinez,28,nan,KENYA,30-Jun-2023,68.91,william.martinez819@example.com
100948,Kwame Rodriguez,69,Female,canada,24-Aug-2020,67.59,kwame.rodriguez408@example.com
100251,Linda Mensah,68,male,United Kingdom,30/12/2022,5791.18,linda.mensah810@example.com
101346,  Linda   Martinez  ,21,m,Nigeria,19/11/2024,-230.43,linda.martinez472@example.com
101157,  Michael   Rodriguez  ,49,nan,USA,,108.87,michael.rodriguez932@example.com
100890,Susan Abara,53,nan,uk,not available,,susan.abara401@example.com
101355,Zola Ndlovu,56,MALE,Kenya,04/14/2022,81.43,zola.ndlovu4@example.com
100520,Kwame Kimani,25,Male,United States,2020-05-30,,kwame.kimani770@example.com
101036,Karen Mensah,40,Male,Kenya,16/06/2024,-182.33,karen.mensah513@example.com
101318,THOMAS DAVIS,63,Male,Canada,14-Jul-2024,108.28,thomas.davis34@example.com
100668,Zola Brown,29,Male,USA,06/03/2022,314.37,
101378,  Robert   Mensah  ,68,Female,uk,24/02/2022,108.19,robert.mensah438@example.com
100876,  James   Garcia  ,33,nan,Nigeria,26-Sep-2021,-101.0,
101295,JOSEPH BROWN,34,male,nan,2022-01-26,$114.18,joseph.brown437@example.com
101349,Barbara Okafor,26,male,us,07-Jul-2021,,barbaraokaforAT example dot com
101013,Kwame Miller,29,F,United Kingdom,11/04/2020,,kwame.miller41@example.com
101370,Linda Abara,20,nan,us,23-Mar-2021,76.61,linda.abara586@example.com
100753,Susan Abara,295,nan,U.S.A,2024-10-28,40.36,susan.abara299@example.com
100213,  Amara   Martinez  ,49,Female,U.K.,02/01/2023,206.93,amara.martinez796@example.com
100957,  Robert   Miller  ,45,nan,Canada,18/07/2020,285.50,robert.miller19@example.com
101313,AMARA KIMANI,68,Male,kenya,2022-12-14,111.16,amara.kimani154@example.com
100567,Sarah Martinez,33,nan,CANADA,26/05/2022,42.12,sarah.martinez920@example.com
100068,BARBARA KIMANI,25,Male,United States,2024/10/30,88.64,
100085,john mensah,34,nan,KENYA,,212.98,john.mensah602@example.com
100912,Chidi Abara,21,F,U.K.,,201.74,chidi.abara959@example.com
100466,David Kimani,50,Female,U.S.A,,145.28,david.kimani603@example.com
100879,richard martinez,27,nan,canada,10/29/2020,77.04,richard.martinez625@example.com
100429,John Smith,55,FEMALE,kenya,not available,3097.3,john.smith994@example.com
100417,Joseph Brown,48,nan,nigeria,09/16/2021,,joseph.brown405@example.com
100412,Richard Johnson,39,Male,nan,09/15/2022,57.34,richard.johnson174@example.com
100196,DAVID JONES,57,M,CANADA,2024-11-03,161.53,david.jones439@example.com
100284,  Mary   Garcia  ,18,Female,CANADA,03/08/2022,108.71,marygarciaAT example dot com
101135,Michael Ndlovu,59,Male,UK,2023-03-07,240.56,michael.ndlovu422@example.com
101169,Elizabeth Smith,38,nan,United States,07/16/2024,,
100666,ROBERT DAVIS,56,nan,Kenya,2022-03-11,$179.69,
100684,Joseph Mensah,26,nan,uk,2021/11/11,$147.44,
100380,James Johnson,46,nan,U.S.A,2024/06/26,275.63,james.johnson842@example.com
101012,Amara Brown,38,f,Canada,2020/11/29,53.89,amara.brown821@example.com
101339,Zola Ndlovu,,male,Kenya,2023-10-14,261.59,
100290,Linda Jones,27,nan,kenya,2020-10-08,,linda.jones740@example.com
100359,Karen Williams,25,m,United Kingdom,2023/11/23,130.38,karen.williams175@example.com
100364,Elizabeth Brown,60,male,U.S.A,2021/02/08,51.39,elizabeth.brown559@example.com
100524,elizabeth williams,23,nan,CANADA,,208.98,elizabeth.williams876@example.com
100574,Jessica Rodriguez,-21,M,canada,not available,233.17,jessica.rodriguez300@example.com
100693,Jessica Smith,47,m,Kenya,01/16/2023,108.90,jessica.smith640@example.com
100704,Chidi Smith,38,nan,kenya,28/05/2024,209.13,chidi.smith963@example.com
100112,barbara rodriguez,34,Female,CANADA,04/11/2020,$213.05,barbararodriguezAT example dot com
101126,karen mensah,19,Female,nan,2021-07-21,-60.29,karen.mensah994@example.com
100414,  Linda   Miller  ,27,m,U.K.,2021-12-26,,linda.miller647@example.com
100589,robert okafor,64,nan,kenya,13-Nov-2022,$22.15,robert.okafor639@example.com
101214,chidi garcia,54,Female,Kenya,2020-02-23,9789.32,chidi.garcia260@example.com
101453,Barbara Martinez,28,nan,Canada,02/28/2024,9.87,barbara.martinez486@example.com
100486,  Elizabeth   Martinez  ,56,male,United States,14/01/2024,205.5,elizabeth.martinez411@example.com
101076,Richard Kimani,28,nan,United Kingdom,not available,$65.64,richard.kimani275@example.com
101052,CHIDI NDLOVU,21,Male,Canada,,94.83,chidi.ndlovu768@example.com
101089,Elizabeth Mensah,26,male,nan,2024-01-16,$71.92,elizabeth.mensah888@example.com
100874,Thomas Davis,64,Female,U.S.A,01/24/2022,180.34,thomas.davis730@example.com
100843,  Joseph   Smith  ,69,male,Canada,2022-11-19,,
100966,William Kimani,45,Male,Canada,06-Feb-2022,133.15,william.kimani450@example.com
100594,WANJIRU MARTINEZ,41,F,us,10/13/2023,309.89,wanjiru.martinez686@example.com
100927,  Mary   Rodriguez  ,54,Male,Canada,2022-07-26,48.49,mary.rodriguez656@example.com
100308,Richard Davis,27,nan,kenya,10-May-2024,165.85,richard.davis272@example.com
100058,Wanjiru Abara,49,Male,Kenya,08/12/2020,81.75,wanjiru.abara448@example.com
100159,  Amara   Smith  ,24,nan,USA,not available,165.49,amara.smith710@example.com
101410,Richard Okafor,47,Female,United States,04/21/2024,108.14,richardokaforAT example dot com
100186,  Thomas   Davis  ,26,F,United States,05/22/2022,245.11,thomas.davis997@example.com
,linda miller,207,nan,nan,06-Jan-2020,$51.60,linda.miller115@example.com
101459,Chidi Ndlovu,44,nan,U.K.,2021-12-13,$85.54,chidindlovuAT example dot com
100157,James Kimani,42,nan,kenya,07/06/2021,99.26,
100126,Linda Jones,74,nan,U.K.,2020-02-04,$65.76,linda.jones964@example.com
100322,Elizabeth Abara,74,Male,Canada,not available,10.15,elizabeth.abara751@example.com
101083,Richard Rodriguez,,Female,nan,2024-02-20,187.8,richard.rodriguez406@example.com
100804,elizabeth garcia,35,m,nan,,8922.24,
101236,Chidi Jones,242,nan,UK,04/25/2023,187.31,chidi.jones652@example.com
100777,ZOLA SMITH,41,nan,U.K.,24-Feb-2022,271.92,zola.smith990@example.com
101127,Mary Davis,68,Male,UK,18-Aug-2024,152.54,mary.davis207@example.com
101268,Elizabeth Williams,74,M,Kenya,09/11/2024,-73.27,elizabeth.williams219@example.com
101277,Karen Davis,31,Male,UK,26/07/2020,63.79,karen.davis842@example.com
100845,  Linda   Abara  ,28 years,Female,us,07/08/2022,261.57,linda.abara508@example.com
100099,Kwame Abara,18,nan,United Kingdom,06-Dec-2021,$209.23,kwame.abara511@example.com
101252,William Smith,,nan,UK,2020-08-18,$372.83,william.smith868@example.com
100273,MARY BROWN,36,female,United States,07-Aug-2023,161.45,mary.brown82@example.com
100875,Kwame Mensah,206,Male,CANADA,2021/04/23,195.83,kwamemensahAT example dot com
100182,  Charles   Abara  ,65,F,canada,2024/03/21,42.3,charles.abara107@example.com
101286,Karen Brown,,Female,nigeria,2021/06/13,-29.91,karen.brown690@example.com
101075,William Martinez,51,nan,USA,2020-01-02,155.43,william.martinez647@example.com
101221,  Wanjiru   Miller  ,41,nan,U.S.A,31-Aug-2023,345.95,wanjiru.miller444@example.com
100462,  David   Miller  ,71,nan,Canada,07/04/2024,99.28,david.miller290@example.com
100089,Elizabeth Jones,57,M,CANADA,17-Jul-2023,172.44,
101248,Zola Ndlovu,181,Male,USA,28-Nov-2024,77.17,zola.ndlovu416@example.com
,kwame abara,61,Male,United Kingdom,02/16/2021,$138.15,kwame.abara195@example.com
100050,  William   Smith  ,38,male,Canada,2024-09-12,232.28,william.smith679@example.com
100853,  John   Okafor  ,37,nan,USA,01-Nov-2023,120.08,john.okafor967@example.com
100415,Karen Smith,289,F,uk,08-Jul-2024,,karen.smith155@example.com
100676,Elizabeth Kimani,58,nan,U.S.A,2020-06-17,92.76,elizabeth.kimani553@example.com
100534,Chidi Davis,43,FEMALE,us,08/12/2023,136.69,chidi.davis124@example.com
100234,AMARA WILLIAMS,73,F,nan,2022-12-02,192.42,amara.williams518@example.com
100680,JOSEPH GARCIA,23,m,Kenya,09/24/2024,133.88,joseph.garcia772@example.com
100581,  John   Davis  ,19,Female,Nigeria,11-Nov-2023,167.56,john.davis711@example.com
100401,william ndlovu,66,nan,Nigeria,13-Oct-2021,-148.73,
100698,David Williams,34,male,USA,26-Mar-2022,198.75,david.williams93@example.com
100438,Patricia Abara,41,female,UK,2020/04/02,109.96,patricia.abara800@example.com
100527,  Susan   Kimani  ,26,Female,CANADA,13-Sep-2023,281.73,
101476,Chidi Rodriguez,,female,USA,2024/03/25,195.59,chidi.rodriguez127@example.com
100717,James Ndlovu,74,F,KENYA,02/01/2022,$15.38,james.ndlovu954@example.com
101175,kwame smith,70,Male,canada,09/02/2020,52.18,kwame.smith231@example.com
100132,john jones,203,Female,KENYA,2021/10/01,21410.78,john.jones614@example.com
100738,Zola Mensah,,Female,Kenya,2020-05-15,55.38,zola.mensah355@example.com
100029,Barbara Abara,26,Female,U.S.A,2020-02-28,278.93,barbara.abara938@example.com
100639,Charles Martinez,21,Male,KENYA,12/01/2023,$295.19,charlesmartinezAT example dot com
100238,  Jessica   Ndlovu  ,21,nan,kenya,,65.85,jessica.ndlovu469@example.com
